Sequence	Result
AHMYTSC.ASHL	CLEAVED
AECLTPC.ASHL	CLEAVED
ADFMYDC.ASHL	CLEAVED
ADEMDEC.ASHL	CLEAVED
AYSSAYC.ASHL	CLEAVED
AMLAWNC.ASHL	CLEAVED
AYELEEC.ASHL	CLEAVED
AMYQQTC.ASHL	CLEAVED
APTTKDC.ASHL	CLEAVED
ASHWVNC.ASHL	CLEAVED
ASLVQPC.ASHL	CLEAVED
AKCTQIC.ASHL	CLEAVED
AKKLTEC.ASHL	CLEAVED
AQNCWEC.ASHL	CLEAVED
AYELEYC.ASHL	CLEAVED
AQLPYDC.ASHL	CLEAVED
AFTLNTC.ASHL	CLEAVED
AYYRDDC.ASHL	CLEAVED
AQELNIC.ASHL	CLEAVED
ADEMEVC.ASHL	CLEAVED
ADEMEYC.ASHL	CLEAVED
ADEMEAC.ASHL	CLEAVED
AYTQIPC.ASHL	CLEAVED
ADEMEDC.ASHL	CLEAVED
ADEMEEC.ASHL	CLEAVED
ADEMEGC.ASHL	CLEAVED
ADEMELC.ASHL	CLEAVED
AHRYTTC.ASHL	CLEAVED
ASRTLLC.ASHL	CLEAVED
ASMITEC.ASHL	CLEAVED
AKKVHPC.ASHL	CLEAVED
AACLMNC.ASHL	CLEAVED
AVYMDVC.ASHL	CLEAVED
ARTCTPC.ASHL	CLEAVED
AVYMDYC.ASHL	CLEAVED
AVYMDEC.ASHL	CLEAVED
AVYMDDC.ASHL	CLEAVED
APKTIQC.ASHL	CLEAVED
ARMQIPC.ASHL	CLEAVED
ANKPYLC.ASHL	CLEAVED
ALTSINC.ASHL	CLEAVED
ANWQITC.ASHL	CLEAVED
AVRNYLC.ASHL	CLEAVED
AHTLQPC.ASHL	CLEAVED
AHTLQQC.ASHL	CLEAVED
ADGMEEC.ASHL	CLEAVED
AYITFSC.ASHL	CLEAVED
AKSHTLC.ASHL	CLEAVED
AWLRVPC.ASHL	CLEAVED
AFNTQPC.ASHL	CLEAVED
ATTDYTC.ASHL	CLEAVED
ANSNMLC.ASHL	CLEAVED
AQVVTPC.ASHL	CLEAVED
APSLTQC.ASHL	CLEAVED
ADNMLDC.ASHL	CLEAVED
ARTTQCC.ASHL	CLEAVED
ADYIDVC.ASHL	CLEAVED
ADYIDYC.ASHL	CLEAVED
ADYIDEC.ASHL	CLEAVED
ADYIDDC.ASHL	CLEAVED
AMAHIPC.ASHL	CLEAVED
ASTFTHC.ASHL	CLEAVED
AMYTHNC.ASHL	CLEAVED
AYWDSPC.ASHL	CLEAVED
ANHLKPC.ASHL	CLEAVED
AQQQVTC.ASHL	CLEAVED
AQQQVNC.ASHL	CLEAVED
AQTMAPC.ASHL	CLEAVED
AYDQTPC.ASHL	CLEAVED
AHCLSHC.ASHL	CLEAVED
AIHETDC.ASHL	CLEAVED
AGVQRTC.ASHL	CLEAVED
ANILQIC.ASHL	CLEAVED
ATMSQLC.ASHL	CLEAVED
AARTAPC.ASHL	CLEAVED
ATETKQC.ASHL	CLEAVED
AHYTTLC.ASHL	CLEAVED
AKTLITC.ASHL	CLEAVED
AQNLEAC.ASHL	CLEAVED
ADDMAYC.ASHL	CLEAVED
ASEIQFC.ASHL	CLEAVED
ADDMAEC.ASHL	CLEAVED
ADDMADC.ASHL	CLEAVED
AYTMTTC.ASHL	CLEAVED
ATLPYLC.ASHL	CLEAVED
AMIQTPC.ASHL	CLEAVED
APMPMPC.ASHL	CLEAVED
AMGTQMC.ASHL	CLEAVED
ATTILQC.ASHL	CLEAVED
AQQFTTC.ASHL	CLEAVED
AYYLVEC.ASHL	CLEAVED
ATNYETC.ASHL	CLEAVED
AYYLVVC.ASHL	CLEAVED
ASCMQHC.ASHL	CLEAVED
ASRTRSC.ASHL	CLEAVED
AHPHPDC.ASHL	CLEAVED
AFYIEEC.ASHL	CLEAVED
ATLLQCC.ASHL	CLEAVED
ALVTLTC.ASHL	CLEAVED
ATLLQPC.ASHL	CLEAVED
AVSAQSC.ASHL	CLEAVED
ASKPMPC.ASHL	CLEAVED
AFDLDEC.ASHL	CLEAVED
AFDLDDC.ASHL	CLEAVED
AGNLSPC.ASHL	CLEAVED
ATKPEQC.ASHL	CLEAVED
ASARPLC.ASHL	CLEAVED
ANWFNSC.ASHL	CLEAVED
ADQTRRC.ASHL	CLEAVED
AYTTSPC.ASHL	CLEAVED
AYTTSNC.ASHL	CLEAVED
AQKAKLC.ASHL	CLEAVED
ANPLLQC.ASHL	CLEAVED
AMNTMHC.ASHL	CLEAVED
AWLPTPC.ASHL	CLEAVED
AYLMDEC.ASHL	CLEAVED
AYLMDDC.ASHL	CLEAVED
ATVMKTC.ASHL	CLEAVED
AYVTKNC.ASHL	CLEAVED
AVEMDEC.ASHL	CLEAVED
AVEMDDC.ASHL	CLEAVED
AHRTMTC.ASHL	CLEAVED
ALDIAAC.ASHL	CLEAVED
ANTYAPC.ASHL	CLEAVED
AVEMDVC.ASHL	CLEAVED
AVEMDYC.ASHL	CLEAVED
ANTTQNC.ASHL	CLEAVED
APMLTNC.ASHL	CLEAVED
APMLTSC.ASHL	CLEAVED
APMLTTC.ASHL	CLEAVED
AVYFYDC.ASHL	CLEAVED
ADLIEDC.ASHL	CLEAVED
AYELSPC.ASHL	CLEAVED
ADELDVC.ASHL	CLEAVED
AWTGIPC.ASHL	CLEAVED
AQTITPC.ASHL	CLEAVED
ALSTVAC.ASHL	CLEAVED
ALSTVTC.ASHL	CLEAVED
AQLTQAC.ASHL	CLEAVED
AQTAQCC.ASHL	CLEAVED
AHSEALC.ASHL	CLEAVED
ATSINQC.ASHL	CLEAVED
AQGVLQC.ASHL	CLEAVED
ADQSEFC.ASHL	CLEAVED
AWTQQHC.ASHL	CLEAVED
AEISTPC.ASHL	CLEAVED
ANQVLTC.ASHL	CLEAVED
ATTLMSC.ASHL	CLEAVED
AVTTIQC.ASHL	CLEAVED
ATTYMNC.ASHL	CLEAVED
AGPSTPC.ASHL	CLEAVED
AQNTMNC.ASHL	CLEAVED
ASESLLC.ASHL	CLEAVED
ANFTQLC.ASHL	CLEAVED
APTVNHC.ASHL	CLEAVED
AQYVASC.ASHL	CLEAVED
ALQTTFC.ASHL	CLEAVED
APLTINC.ASHL	CLEAVED
AVYFDDC.ASHL	CLEAVED
APYYESC.ASHL	CLEAVED
ALAPHSC.ASHL	CLEAVED
AVYINDC.ASHL	CLEAVED
ALHYYTC.ASHL	CLEAVED
APDMCTC.ASHL	CLEAVED
AQQVLLC.ASHL	CLEAVED
APEDLLC.ASHL	CLEAVED
AHSAVLC.ASHL	CLEAVED
ATLKTLC.ASHL	CLEAVED
ALYIDDC.ASHL	CLEAVED
ACKMSSC.ASHL	CLEAVED
ADVMVYC.ASHL	CLEAVED
ADVMVDC.ASHL	CLEAVED
ADVMVEC.ASHL	CLEAVED
AGEEQHC.ASHL	CLEAVED
AEEIEEC.ASHL	CLEAVED
AHLNNCC.ASHL	CLEAVED
ASNHTYC.ASHL	CLEAVED
AYFMFDC.ASHL	CLEAVED
ANDNTLC.ASHL	CLEAVED
ALRLTLC.ASHL	CLEAVED
APLTVMC.ASHL	CLEAVED
AAQMWPC.ASHL	CLEAVED
ASDYQNC.ASHL	CLEAVED
ACYDIKC.ASHL	CLEAVED
AYTQQPC.ASHL	CLEAVED
ANSDINC.ASHL	CLEAVED
AFAEAIC.ASHL	CLEAVED
AMKTTTC.ASHL	CLEAVED
AVYMLDC.ASHL	CLEAVED
AVCTLHC.ASHL	CLEAVED
ATNWSLC.ASHL	CLEAVED
ATQTMQC.ASHL	CLEAVED
AHSLETC.ASHL	CLEAVED
AFEIDDC.ASHL	CLEAVED
ALYIYDC.ASHL	CLEAVED
ALYIYYC.ASHL	CLEAVED
AVVTLGC.ASHL	CLEAVED
ATNMMPC.ASHL	CLEAVED
ACGLMNC.ASHL	CLEAVED
AYKNLNC.ASHL	CLEAVED
ALILTLC.ASHL	CLEAVED
ALTTACC.ASHL	CLEAVED
ALTTALC.ASHL	CLEAVED
ANIHWMC.ASHL	CLEAVED
ASAMTKC.ASHL	CLEAVED
ADFIDDC.ASHL	CLEAVED
ADFIDEC.ASHL	CLEAVED
ALMTRPC.ASHL	CLEAVED
AGIVQIC.ASHL	CLEAVED
AHTLIHC.ASHL	CLEAVED
ATTTTVC.ASHL	CLEAVED
ARFHTKC.ASHL	CLEAVED
ADYILEC.ASHL	CLEAVED
ADYILDC.ASHL	CLEAVED
ADYILYC.ASHL	CLEAVED
ADYILVC.ASHL	CLEAVED
ARTTYCC.ASHL	CLEAVED
AHHYTEC.ASHL	CLEAVED
ANNTIAC.ASHL	CLEAVED
ANNTIKC.ASHL	CLEAVED
ANNTIQC.ASHL	CLEAVED
ASFLDNC.ASHL	CLEAVED
ATTMGLC.ASHL	CLEAVED
AQDWHTC.ASHL	CLEAVED
AQPFYEC.ASHL	CLEAVED
APAWTNC.ASHL	CLEAVED
ASKDLFC.ASHL	CLEAVED
ASRPIQC.ASHL	CLEAVED
AVTEQQC.ASHL	CLEAVED
AELNANC.ASHL	CLEAVED
AGEMEEC.ASHL	CLEAVED
AVIEWTC.ASHL	CLEAVED
ASKTSIC.ASHL	CLEAVED
ASKTSLC.ASHL	CLEAVED
AINITPC.ASHL	CLEAVED
ASSPINC.ASHL	CLEAVED
ANYSENC.ASHL	CLEAVED
AWYTLAC.ASHL	CLEAVED
ATHIITC.ASHL	CLEAVED
AFDIHYC.ASHL	CLEAVED
ASNYLPC.ASHL	CLEAVED
ANTATLC.ASHL	CLEAVED
ALETEAC.ASHL	CLEAVED
AKTVTDC.ASHL	CLEAVED
AFYCTPC.ASHL	CLEAVED
AVYHEPC.ASHL	CLEAVED
ANLNINC.ASHL	CLEAVED
AITETDC.ASHL	CLEAVED
AITETIC.ASHL	CLEAVED
AITETSC.ASHL	CLEAVED
APTQECC.ASHL	CLEAVED
AYHTEHC.ASHL	CLEAVED
ASTLLQC.ASHL	CLEAVED
ASTLLVC.ASHL	CLEAVED
ASTLLTC.ASHL	CLEAVED
ANTLLTC.ASHL	CLEAVED
APFAQHC.ASHL	CLEAVED
ANILDFC.ASHL	CLEAVED
ANHTVAC.ASHL	CLEAVED
AGIQFTC.ASHL	CLEAVED
ARQSEKC.ASHL	CLEAVED
AHGTYNC.ASHL	CLEAVED
AQGEQDC.ASHL	CLEAVED
ASHLSRC.ASHL	CLEAVED
ALTISNC.ASHL	CLEAVED
AYTTKTC.ASHL	CLEAVED
AFDMVYC.ASHL	CLEAVED
AFDMVDC.ASHL	CLEAVED
AFDMVEC.ASHL	CLEAVED
APNELNC.ASHL	CLEAVED
ALRTEPC.ASHL	CLEAVED
ADEFDDC.ASHL	CLEAVED
ADEFDEC.ASHL	CLEAVED
ALGYHLC.ASHL	CLEAVED
AHSTTLC.ASHL	CLEAVED
AHSTTYC.ASHL	CLEAVED
ALEHLCC.ASHL	CLEAVED
AHFTHPC.ASHL	CLEAVED
ADYTDDC.ASHL	CLEAVED
AAIRVPC.ASHL	CLEAVED
APRLTMC.ASHL	CLEAVED
AHTTVHC.ASHL	CLEAVED
AWIIQTC.ASHL	CLEAVED
ANTYYTC.ASHL	CLEAVED
ANTMLNC.ASHL	CLEAVED
ALNYTQC.ASHL	CLEAVED
ADTLNTC.ASHL	CLEAVED
AWRHQLC.ASHL	CLEAVED
AYVIEEC.ASHL	CLEAVED
ATEIHLC.ASHL	CLEAVED
AEITDNC.ASHL	CLEAVED
AKQLLHC.ASHL	CLEAVED
ASALLPC.ASHL	CLEAVED
ASKVPCC.ASHL	CLEAVED
ALYTMSC.ASHL	CLEAVED
AQSVSLC.ASHL	CLEAVED
AKETNLC.ASHL	CLEAVED
AQRTKLC.ASHL	CLEAVED
AQLTITC.ASHL	CLEAVED
AYKTYPC.ASHL	CLEAVED
AHATIDC.ASHL	CLEAVED
ANKSNTC.ASHL	CLEAVED
AFTHHPC.ASHL	CLEAVED
ATSHDTC.ASHL	CLEAVED
ANYITNC.ASHL	CLEAVED
AYTPELC.ASHL	CLEAVED
AWNETEC.ASHL	CLEAVED
AEICAAC.ASHL	CLEAVED
ADELELC.ASHL	CLEAVED
AYGSVNC.ASHL	CLEAVED
AQNTECC.ASHL	CLEAVED
APAKLPC.ASHL	CLEAVED
ACNEHKC.ASHL	CLEAVED
ASQQMVC.ASHL	CLEAVED
ALPLLNC.ASHL	CLEAVED
ARLYTDC.ASHL	CLEAVED
AQQETHC.ASHL	CLEAVED
ARDETNC.ASHL	CLEAVED
AWTMQSC.ASHL	CLEAVED
ASHDLNC.ASHL	CLEAVED
APCLNEC.ASHL	CLEAVED
AQSITHC.ASHL	CLEAVED
AQSITLC.ASHL	CLEAVED
AQSITMC.ASHL	CLEAVED
AVDLDYC.ASHL	CLEAVED
AGEQMAC.ASHL	CLEAVED
AVDLDEC.ASHL	CLEAVED
AVDLDDC.ASHL	CLEAVED
AYLIDDC.ASHL	CLEAVED
ALNTVTC.ASHL	CLEAVED
AHVSITC.ASHL	CLEAVED
ANQSINC.ASHL	CLEAVED
AQTTYTC.ASHL	CLEAVED
AWKTSPC.ASHL	CLEAVED
ASESSLC.ASHL	CLEAVED
AACVETC.ASHL	CLEAVED
ACTLLNC.ASHL	CLEAVED
AVEIDEC.ASHL	CLEAVED
AQQYTQC.ASHL	CLEAVED
AYRSTPC.ASHL	CLEAVED
AVHISMC.ASHL	CLEAVED
AQKITPC.ASHL	CLEAVED
ATDYYSC.ASHL	CLEAVED
APRSEQC.ASHL	CLEAVED
ATMLILC.ASHL	CLEAVED
APTTVNC.ASHL	CLEAVED
ASTNVWC.ASHL	CLEAVED
ANNKETC.ASHL	CLEAVED
AIALHSC.ASHL	CLEAVED
AVDLYDC.ASHL	CLEAVED
ARILAPC.ASHL	CLEAVED
ADVMEEC.ASHL	CLEAVED
ADVMEDC.ASHL	CLEAVED
ADVMEVC.ASHL	CLEAVED
ADVMEYC.ASHL	CLEAVED
APRGGRC.ASHL	CLEAVED
ANDIINC.ASHL	CLEAVED
APVLSNC.ASHL	CLEAVED
AAKIWQC.ASHL	CLEAVED
ANKPIKC.ASHL	CLEAVED
ATKSHPC.ASHL	CLEAVED
AEQTMLC.ASHL	CLEAVED
ALTTYYC.ASHL	CLEAVED
ALRLATC.ASHL	CLEAVED
AYYTDYC.ASHL	CLEAVED
ANHMATC.ASHL	CLEAVED
AVVDTCC.ASHL	CLEAVED
AYQTMSC.ASHL	CLEAVED
AHTLANC.ASHL	CLEAVED
ADYMHYC.ASHL	CLEAVED
AQNIITC.ASHL	CLEAVED
ATTIMHC.ASHL	CLEAVED
AQNIIPC.ASHL	CLEAVED
APSETDC.ASHL	CLEAVED
AMFSSNC.ASHL	CLEAVED
ARTTAPC.ASHL	CLEAVED
ANRLYPC.ASHL	CLEAVED
APLPDTC.ASHL	CLEAVED
ADNTHEC.ASHL	CLEAVED
AYTESCC.ASHL	CLEAVED
ANASIQC.ASHL	CLEAVED
APTRLHC.ASHL	CLEAVED
AHDSTYC.ASHL	CLEAVED
AVDIEYC.ASHL	CLEAVED
AVDIEEC.ASHL	CLEAVED
AVDIEDC.ASHL	CLEAVED
AAASLNC.ASHL	CLEAVED
ASNTAPC.ASHL	CLEAVED
ASATLHC.ASHL	CLEAVED
ARHLHAC.ASHL	CLEAVED
AQTMQHC.ASHL	CLEAVED
ATAMQTC.ASHL	CLEAVED
ALSHYPC.ASHL	CLEAVED
AYEIVDC.ASHL	CLEAVED
AYEIVEC.ASHL	CLEAVED
ACTCYKC.ASHL	CLEAVED
ADFLFYC.ASHL	CLEAVED
ADDSDDC.ASHL	CLEAVED
APDVQTC.ASHL	CLEAVED
ADNYWSC.ASHL	CLEAVED
AQYATDC.ASHL	CLEAVED
AVLMEEC.ASHL	CLEAVED
ATFTSQC.ASHL	CLEAVED
AMSIMSC.ASHL	CLEAVED
ADVIVEC.ASHL	CLEAVED
AQCYASC.ASHL	CLEAVED
AKTQRNC.ASHL	CLEAVED
AHEHYAC.ASHL	CLEAVED
APQTYSC.ASHL	CLEAVED
ASTLTTC.ASHL	CLEAVED
AFELEEC.ASHL	CLEAVED
ANTLTTC.ASHL	CLEAVED
ANTLTYC.ASHL	CLEAVED
ALTHSPC.ASHL	CLEAVED
AHQPHLC.ASHL	CLEAVED
AMIVTLC.ASHL	CLEAVED
ALMTVAC.ASHL	CLEAVED
ANNLTEC.ASHL	CLEAVED
ALRTMAC.ASHL	CLEAVED
ALTISHC.ASHL	CLEAVED
ADEKEEC.ASHL	CLEAVED
AYYIYLC.ASHL	CLEAVED
AYYIYEC.ASHL	CLEAVED
AYYIYDC.ASHL	CLEAVED
AYYIYVC.ASHL	CLEAVED
ATFTLMC.ASHL	CLEAVED
AGTYVAC.ASHL	CLEAVED
ADDMLVC.ASHL	CLEAVED
ADDMLDC.ASHL	CLEAVED
ADDMLEC.ASHL	CLEAVED
AQMLHPC.ASHL	CLEAVED
AFTTQHC.ASHL	CLEAVED
AHSTLPC.ASHL	CLEAVED
AHSTLSC.ASHL	CLEAVED
AHSTLAC.ASHL	CLEAVED
AQALSPC.ASHL	CLEAVED
ATHDEIC.ASHL	CLEAVED
AGGLTNC.ASHL	CLEAVED
ADYTLYC.ASHL	CLEAVED
AHSITDC.ASHL	CLEAVED
AAEQTLC.ASHL	CLEAVED
ASQTSLC.ASHL	CLEAVED
AVDMVDC.ASHL	CLEAVED
AVDMVEC.ASHL	CLEAVED
AEDTLLC.ASHL	CLEAVED
AVDMVVC.ASHL	CLEAVED
ASCTSNC.ASHL	CLEAVED
AVDMVYC.ASHL	CLEAVED
ASTMPCC.ASHL	CLEAVED
AYDSDDC.ASHL	CLEAVED
ASYLNTC.ASHL	CLEAVED
ASRTFNC.ASHL	CLEAVED
ADVMVVC.ASHL	CLEAVED
AFDMEYC.ASHL	CLEAVED
AFDMEVC.ASHL	CLEAVED
AFDMEDC.ASHL	CLEAVED
AGWFHTC.ASHL	CLEAVED
ASSLTNC.ASHL	CLEAVED
ASSLTLC.ASHL	CLEAVED
ASSLTQC.ASHL	CLEAVED
APCYAPC.ASHL	CLEAVED
AQSLTQC.ASHL	CLEAVED
ASASIPC.ASHL	CLEAVED
AHDQILC.ASHL	CLEAVED
AKETFKC.ASHL	CLEAVED
AYFIEDC.ASHL	CLEAVED
AYFIEEC.ASHL	CLEAVED
AFYIDYC.ASHL	CLEAVED
ACTINTC.ASHL	CLEAVED
ANYRTNC.ASHL	CLEAVED
AVVLDYC.ASHL	CLEAVED
AVVLDDC.ASHL	CLEAVED
ACTVKPC.ASHL	CLEAVED
ARQLMTC.ASHL	CLEAVED
APTHIWC.ASHL	CLEAVED
AWTTVPC.ASHL	CLEAVED
AMCHITC.ASHL	CLEAVED
ATLSIEC.ASHL	CLEAVED
AHDMVDC.ASHL	CLEAVED
AKPMTMC.ASHL	CLEAVED
ADITLVC.ASHL	CLEAVED
AQSILTC.ASHL	CLEAVED
ADEMHEC.ASHL	CLEAVED
ALQHINC.ASHL	CLEAVED
ALQHIPC.ASHL	CLEAVED
ATTMTPC.ASHL	CLEAVED
ALPVQLC.ASHL	CLEAVED
AWSTDIC.ASHL	CLEAVED
ANSLQLC.ASHL	CLEAVED
ANSLQNC.ASHL	CLEAVED
ASRTELC.ASHL	CLEAVED
ANSLQQC.ASHL	CLEAVED
APAHHLC.ASHL	CLEAVED
ACTYTTC.ASHL	CLEAVED
AKNTFQC.ASHL	CLEAVED
AQWNINC.ASHL	CLEAVED
AKTMSFC.ASHL	CLEAVED
ADYFFDC.ASHL	CLEAVED
AQYNNEC.ASHL	CLEAVED
APTYADC.ASHL	CLEAVED
ANSDYYC.ASHL	CLEAVED
ACYMTQC.ASHL	CLEAVED
AHSMIPC.ASHL	CLEAVED
ASYPQPC.ASHL	CLEAVED
AGYFAVC.ASHL	CLEAVED
AYVMEVC.ASHL	CLEAVED
ASMYQTC.ASHL	CLEAVED
APDQITC.ASHL	CLEAVED
AQKATNC.ASHL	CLEAVED
APKTQNC.ASHL	CLEAVED
ALSTLSC.ASHL	CLEAVED
AQTDTQC.ASHL	CLEAVED
ASHYMQC.ASHL	CLEAVED
ATADTLC.ASHL	CLEAVED
AQTQLQC.ASHL	CLEAVED
ANEIITC.ASHL	CLEAVED
ADTETVC.ASHL	CLEAVED
AVSTHPC.ASHL	CLEAVED
APWTTLC.ASHL	CLEAVED
AYTLRSC.ASHL	CLEAVED
AYTLRPC.ASHL	CLEAVED
ALTSQHC.ASHL	CLEAVED
AYWYITC.ASHL	CLEAVED
ATSTRNC.ASHL	CLEAVED
ATSTRLC.ASHL	CLEAVED
ATSTRFC.ASHL	CLEAVED
AAEEMQC.ASHL	CLEAVED
AAELSMC.ASHL	CLEAVED
ATSAVHC.ASHL	CLEAVED
ACTYIDC.ASHL	CLEAVED
AYKAWEC.ASHL	CLEAVED
AHTVVTC.ASHL	CLEAVED
ALTTQNC.ASHL	CLEAVED
AYAQMCC.ASHL	CLEAVED
ATHWYKC.ASHL	CLEAVED
ANTESSC.ASHL	CLEAVED
AKCSENC.ASHL	CLEAVED
AYYMDVC.ASHL	CLEAVED
ASNAANC.ASHL	CLEAVED
AYYMDDC.ASHL	CLEAVED
AYYMDEC.ASHL	CLEAVED
APHMSEC.ASHL	CLEAVED
ARTTIHC.ASHL	CLEAVED
ARTTINC.ASHL	CLEAVED
AVYMYDC.ASHL	CLEAVED
AVYMYEC.ASHL	CLEAVED
ADEMFDC.ASHL	CLEAVED
ASTTYNC.ASHL	CLEAVED
APKTLNC.ASHL	CLEAVED
ASTTYPC.ASHL	CLEAVED
AATYFSC.ASHL	CLEAVED
AQSSMNC.ASHL	CLEAVED
ATNTLLC.ASHL	CLEAVED
AVTLNTC.ASHL	CLEAVED
AHCLKTC.ASHL	CLEAVED
ALMHITC.ASHL	CLEAVED
ANVQTPC.ASHL	CLEAVED
AWNLLNC.ASHL	CLEAVED
AYEFEDC.ASHL	CLEAVED
AYEFEEC.ASHL	CLEAVED
ALTTNMC.ASHL	CLEAVED
AQTTRLC.ASHL	CLEAVED
AQSTEPC.ASHL	CLEAVED
ADHMHDC.ASHL	CLEAVED
ATSKINC.ASHL	CLEAVED
ANMTACC.ASHL	CLEAVED
ANYHHWC.ASHL	CLEAVED
AHTFLTC.ASHL	CLEAVED
ARTTRAC.ASHL	CLEAVED
ATTTACC.ASHL	CLEAVED
ATTTASC.ASHL	CLEAVED
ATTTAPC.ASHL	CLEAVED
AFDMDVC.ASHL	CLEAVED
ANGNIDC.ASHL	CLEAVED
APLFWNC.ASHL	CLEAVED
AMTMAYC.ASHL	CLEAVED
ANTVQNC.ASHL	CLEAVED
ANALRTC.ASHL	CLEAVED
APDTYTC.ASHL	CLEAVED
ATEPIQC.ASHL	CLEAVED
ATKTVEC.ASHL	CLEAVED
AGIQVPC.ASHL	CLEAVED
ADTYYPC.ASHL	CLEAVED
ANEAMQC.ASHL	CLEAVED
AINSFNC.ASHL	CLEAVED
AEELDTC.ASHL	CLEAVED
ASSTKPC.ASHL	CLEAVED
ALRIHSC.ASHL	CLEAVED
AYHIVSC.ASHL	CLEAVED
AVTSQCC.ASHL	CLEAVED
AYDIEYC.ASHL	CLEAVED
AYDIEVC.ASHL	CLEAVED
AEDMVEC.ASHL	CLEAVED
AYDIEDC.ASHL	CLEAVED
AYDIEEC.ASHL	CLEAVED
AWQTTEC.ASHL	CLEAVED
AKQTNIC.ASHL	CLEAVED
AKQKCDC.ASHL	CLEAVED
AYEIEEC.ASHL	CLEAVED
AYEIEDC.ASHL	CLEAVED
APVAQPC.ASHL	CLEAVED
AYEIEVC.ASHL	CLEAVED
AYEIEYC.ASHL	CLEAVED
AVKTSSC.ASHL	CLEAVED
ADDMDVC.ASHL	CLEAVED
ADDMDYC.ASHL	CLEAVED
APTPVLC.ASHL	CLEAVED
ADDMDDC.ASHL	CLEAVED
ADDMDEC.ASHL	CLEAVED
ADDMDFC.ASHL	CLEAVED
ADDMDAC.ASHL	CLEAVED
APTPVTC.ASHL	CLEAVED
ADDMDLC.ASHL	CLEAVED
APMMVPC.ASHL	CLEAVED
ALPDTPC.ASHL	CLEAVED
ACTVQTC.ASHL	CLEAVED
AMALLTC.ASHL	CLEAVED
AQQTHHC.ASHL	CLEAVED
AQQTHAC.ASHL	CLEAVED
AYNNINC.ASHL	CLEAVED
AKATLYC.ASHL	CLEAVED
ATNLSMC.ASHL	CLEAVED
AAKTLLC.ASHL	CLEAVED
AAAYETC.ASHL	CLEAVED
APDSVPC.ASHL	CLEAVED
ASGSQPC.ASHL	CLEAVED
AIVDINC.ASHL	CLEAVED
AYDLYEC.ASHL	CLEAVED
AYDLYDC.ASHL	CLEAVED
AYDLYYC.ASHL	CLEAVED
ADRTTLC.ASHL	CLEAVED
AGEKLHC.ASHL	CLEAVED
AYDLYVC.ASHL	CLEAVED
ANKATNC.ASHL	CLEAVED
AETLTNC.ASHL	CLEAVED
AHTEITC.ASHL	CLEAVED
AESTMYC.ASHL	CLEAVED
AGTSMNC.ASHL	CLEAVED
AENLSTC.ASHL	CLEAVED
APYSRLC.ASHL	CLEAVED
ADVMFDC.ASHL	CLEAVED
ASPDLTC.ASHL	CLEAVED
AGSRILC.ASHL	CLEAVED
AVYIVEC.ASHL	CLEAVED
AECTQKC.ASHL	CLEAVED
AVELEEC.ASHL	CLEAVED
AYVLEVC.ASHL	CLEAVED
ANRSIDC.ASHL	CLEAVED
AYVLEEC.ASHL	CLEAVED
AYVLEDC.ASHL	CLEAVED
AGQEFHC.ASHL	CLEAVED
APNVQNC.ASHL	CLEAVED
AQHAIQC.ASHL	CLEAVED
AEFNSVC.ASHL	CLEAVED
ATLTAAC.ASHL	CLEAVED
ATLTANC.ASHL	CLEAVED
ATTLESC.ASHL	CLEAVED
AQSVDIC.ASHL	CLEAVED
AKSTAKC.ASHL	CLEAVED
AYEMVDC.ASHL	CLEAVED
AYEMVEC.ASHL	CLEAVED
AYEMVYC.ASHL	CLEAVED
AYEMVVC.ASHL	CLEAVED
ASSQVQC.ASHL	CLEAVED
ATTLRQC.ASHL	CLEAVED
AENLNNC.ASHL	CLEAVED
ACLIKNC.ASHL	CLEAVED
AIIHITC.ASHL	CLEAVED
ANQLLPC.ASHL	CLEAVED
AIETAKC.ASHL	CLEAVED
ATGWMPC.ASHL	CLEAVED
ATTYHPC.ASHL	CLEAVED
APSSKNC.ASHL	CLEAVED
AQHHIPC.ASHL	CLEAVED
AASTHNC.ASHL	CLEAVED
ASDFITC.ASHL	CLEAVED
AEHLSTC.ASHL	CLEAVED
ATDYIGC.ASHL	CLEAVED
AYVIEDC.ASHL	CLEAVED
AMDNHLC.ASHL	CLEAVED
ADQIENC.ASHL	CLEAVED
AQGWIPC.ASHL	CLEAVED
ALSPKAC.ASHL	CLEAVED
AKKLQEC.ASHL	CLEAVED
AITMTDC.ASHL	CLEAVED
ASLCLEC.ASHL	CLEAVED
AQTNIYC.ASHL	CLEAVED
ANSSMDC.ASHL	CLEAVED
ASLVTQC.ASHL	CLEAVED
ATRIIPC.ASHL	CLEAVED
ACTIVPC.ASHL	CLEAVED
AVTYNNC.ASHL	CLEAVED
AYYMLDC.ASHL	CLEAVED
ATQTHFC.ASHL	CLEAVED
ALDTETC.ASHL	CLEAVED
ADVIDYC.ASHL	CLEAVED
ADYSYNC.ASHL	CLEAVED
ANTMNNC.ASHL	CLEAVED
AATAISC.ASHL	CLEAVED
AFYMDEC.ASHL	CLEAVED
AFYMDDC.ASHL	CLEAVED
ATDTYPC.ASHL	CLEAVED
AFYMDYC.ASHL	CLEAVED
AQYMTQC.ASHL	CLEAVED
AIMINQC.ASHL	CLEAVED
ADTQIQC.ASHL	CLEAVED
ADEMVLC.ASHL	CLEAVED
AHVVTPC.ASHL	CLEAVED
ARMQNYC.ASHL	CLEAVED
AIGVHWC.ASHL	CLEAVED
